지점번호,지점명,관측시각,기온(C),풍속(m/s),풍향(deg),일사량(MJ/m2),일조시간(hr),전운량(0-10)
184,제주,2024-06-21 22:00,25,1.2,320,,,9
184,제주,2024-06-21 23:00,24.7,0.2,0,,,9
184,제주,2024-06-22 0:00,24.4,1.2,270,,,10
184,제주,2024-06-22 1:00,24,1.3,180,,,10
184,제주,2024-06-22 2:00,24.1,2,110,,,10
184,제주,2024-06-22 3:00,23.8,1.2,360,,,10
184,제주,2024-06-22 4:00,23.5,1.2,290,,,10
184,제주,2024-06-22 5:00,23.4,1.4,290,,,8
184,제주,2024-06-22 6:00,23.4,0.6,250,0,0,10
184,제주,2024-06-22 7:00,23.5,1.5,270,0.02,0,10
184,제주,2024-06-22 8:00,23.7,0.7,180,0.17,0,10
184,제주,2024-06-22 9:00,24.4,1.5,50,0.19,0,10
184,제주,2024-06-22 10:00,25,2.3,360,0.67,0,10
184,제주,2024-06-22 11:00,25.1,2.7,270,0.41,0,10
184,제주,2024-06-22 12:00,25.7,7.4,250,0.24,0,10
184,제주,2024-06-22 13:00,26,5.2,250,0.12,0,10
184,제주,2024-06-22 14:00,28.5,7.2,250,1.23,0,10
184,제주,2024-06-22 15:00,28.4,6.9,250,1.08,0,10
184,제주,2024-06-22 16:00,29.3,8.8,250,0.71,0,10
184,제주,2024-06-22 17:00,28.3,6.8,250,0.37,0,10
184,제주,2024-06-22 18:00,28.1,8.5,250,0.31,0,10
184,제주,2024-06-22 19:00,26.9,6.9,250,0.06,0,10
184,제주,2024-06-22 20:00,26.7,5,250,0,0,8
184,제주,2024-06-22 21:00,26.5,5.9,250,,,10
184,제주,2024-06-22 22:00,26.4,4.7,250,,,10
184,제주,2024-06-22 23:00,26.6,6.3,270,,,10
184,제주,2024-06-23 0:00,27,6.2,250,,,10
184,제주,2024-06-23 1:00,26.9,5.7,270,,,10
184,제주,2024-06-23 2:00,25.5,5.4,250,,,10
184,제주,2024-06-23 3:00,25.6,5.9,250,,,10
184,제주,2024-06-23 4:00,25.1,5.8,270,,,10
184,제주,2024-06-23 5:00,24.6,4,270,,,10
184,제주,2024-06-23 6:00,23.3,3.3,290,0,0,10
184,제주,2024-06-23 7:00,22.9,2.6,290,0,0,10
184,제주,2024-06-23 8:00,22.7,1.6,290,0,0,10
184,제주,2024-06-23 9:00,22,1.6,250,0.05,0,10
184,제주,2024-06-23 10:00,22.6,1.9,270,0.47,0,10
184,제주,2024-06-23 11:00,24.3,2.6,360,1.19,0,10
184,제주,2024-06-23 12:00,25.3,2.7,290,1.59,0,10
184,제주,2024-06-23 13:00,25.6,3.1,320,1.26,0,10
184,제주,2024-06-23 14:00,26,3,320,1.43,0,10
184,제주,2024-06-23 15:00,25.1,3.2,270,0.88,0,10
184,제주,2024-06-23 16:00,26.3,4.2,290,1.25,0,9
184,제주,2024-06-23 17:00,26.9,4,290,1.12,0.2,9
184,제주,2024-06-23 18:00,26.4,3.8,270,0.93,0.3,9
184,제주,2024-06-23 19:00,25.7,2.8,290,0.34,0.3,6
184,제주,2024-06-23 20:00,25.2,3.6,290,0.03,0,7
184,제주,2024-06-23 21:00,25,3.4,270,,,9
184,제주,2024-06-23 22:00,24.6,1.8,270,,,8
184,제주,2024-06-23 23:00,24.3,1.4,180,,,7
184,제주,2024-06-24 0:00,24.3,2.8,270,,,7
184,제주,2024-06-24 1:00,25,3.9,270,,,10
184,제주,2024-06-24 2:00,24.9,4.9,250,,,10
184,제주,2024-06-24 3:00,24.4,4.6,250,,,9
184,제주,2024-06-24 4:00,24.5,4.2,250,,,7
184,제주,2024-06-24 5:00,24.6,3.8,270,,,6
184,제주,2024-06-24 6:00,24.3,2.9,290,0.01,0,8
184,제주,2024-06-24 7:00,24.5,0.8,320,0.2,0,9
184,제주,2024-06-24 8:00,25.1,1.4,160,0.37,0,9
184,제주,2024-06-24 9:00,24.7,3.7,320,0.51,0,9
184,제주,2024-06-24 10:00,26,2.8,270,0.98,0,9
184,제주,2024-06-24 11:00,28.5,3.3,270,2.38,0.7,8
184,제주,2024-06-24 12:00,28.4,2.8,340,2.71,0.9,4
184,제주,2024-06-24 13:00,29.1,6.5,320,3.32,1,3
184,제주,2024-06-24 14:00,28.6,6.4,290,3.24,1,1
184,제주,2024-06-24 15:00,28,6.6,290,2.92,1,2
184,제주,2024-06-24 16:00,26.3,5.8,290,1.38,0.4,10
184,제주,2024-06-24 17:00,26.8,5.3,290,0.79,0,10
184,제주,2024-06-24 18:00,26,4.3,290,0.58,0,10
184,제주,2024-06-24 19:00,25.3,4.8,270,0.11,0,10
184,제주,2024-06-24 20:00,25.1,4.6,270,0,0,10
184,제주,2024-06-24 21:00,24.9,4.1,270,,,10
184,제주,2024-06-24 22:00,24.7,4.7,270,,,10
184,제주,2024-06-24 23:00,24.6,3.9,270,,,10
184,제주,2024-06-25 0:00,23.8,2.6,290,,,10
184,제주,2024-06-25 1:00,23.3,2.9,290,,,10
184,제주,2024-06-25 2:00,23.1,2.3,290,,,10
184,제주,2024-06-25 3:00,22.9,2.9,290,,,10
184,제주,2024-06-25 4:00,22.6,1.1,340,,,10
184,제주,2024-06-25 5:00,22.3,1.6,320,,,8
184,제주,2024-06-25 6:00,22.3,0.5,290,0,0,10
184,제주,2024-06-25 7:00,22.4,1.3,360,0.05,0,10
184,제주,2024-06-25 8:00,22.6,2.3,20,0.28,0,10
184,제주,2024-06-25 9:00,23,2,20,0.58,0,10
184,제주,2024-06-25 10:00,23.2,2.7,20,0.66,0,10
184,제주,2024-06-25 11:00,23,1.9,50,0.62,0,10
184,제주,2024-06-25 12:00,22.9,1.9,50,0.45,0,10
184,제주,2024-06-25 13:00,23.3,2.1,20,0.65,0,10
184,제주,2024-06-25 14:00,23.1,1.9,20,0.45,0,10
184,제주,2024-06-25 15:00,23,0.8,50,0.41,0,10
184,제주,2024-06-25 16:00,23,1.7,50,0.4,0,10
184,제주,2024-06-25 17:00,23.6,2.4,20,0.84,0,9
184,제주,2024-06-25 18:00,23,1.9,20,0.31,0,9
184,제주,2024-06-25 19:00,22.6,1.7,290,0.1,0,10
184,제주,2024-06-25 20:00,22.3,2.2,290,0,0,10
184,제주,2024-06-25 21:00,22.3,2.1,270,,,9
184,제주,2024-06-25 22:00,22,1,250,,,10
184,제주,2024-06-25 23:00,21.7,1.4,270,,,9
184,제주,2024-06-26 0:00,21.5,1,200,,,9
184,제주,2024-06-26 1:00,21.3,1.5,200,,,10
184,제주,2024-06-26 2:00,21.1,1.8,200,,,10
184,제주,2024-06-26 3:00,21.1,1.4,200,,,9
184,제주,2024-06-26 4:00,21.1,1.8,180,,,9
184,제주,2024-06-26 5:00,21.2,1.1,160,,,10
184,제주,2024-06-26 6:00,21.3,1.5,160,0,0,9
184,제주,2024-06-26 7:00,21.7,0.1,0,0.17,0,9
184,제주,2024-06-26 8:00,22.3,1.3,50,0.26,0,9
184,제주,2024-06-26 9:00,22.8,1.3,50,0.44,0,9
184,제주,2024-06-26 10:00,22.9,2.9,50,0.52,0,9
184,제주,2024-06-26 11:00,24.3,2.8,50,1.2,0,9
184,제주,2024-06-26 12:00,25,3.6,50,1.68,0,9
184,제주,2024-06-26 13:00,25,4.3,50,1.78,0.1,9
184,제주,2024-06-26 14:00,25.1,3.4,50,1.6,0.2,8
184,제주,2024-06-26 15:00,26.1,4.2,50,2.41,0.7,8
184,제주,2024-06-26 16:00,25.8,3.2,290,2.03,0.6,8
184,제주,2024-06-26 17:00,25,2.5,320,1.15,0.2,8
184,제주,2024-06-26 18:00,24,1.9,360,0.6,0.1,9
184,제주,2024-06-26 19:00,23,2.3,290,0.17,0,9
184,제주,2024-06-26 20:00,22.5,1.3,340,0.03,0,9
184,제주,2024-06-26 21:00,22.3,1.1,340,,,7
184,제주,2024-06-26 22:00,22.1,0.6,20,,,10
184,제주,2024-06-26 23:00,21.9,0.3,0,,,9
184,제주,2024-06-27 0:00,22,1.8,70,,,5
184,제주,2024-06-27 1:00,22,1.4,110,,,10
184,제주,2024-06-27 2:00,21.8,0.1,0,,,10
184,제주,2024-06-27 3:00,21.8,0.5,50,,,10
184,제주,2024-06-27 4:00,21.8,0.7,50,,,10
184,제주,2024-06-27 5:00,21.8,0.9,90,,,10
184,제주,2024-06-27 6:00,21.4,0.9,50,0,0,10
184,제주,2024-06-27 7:00,20.9,0.8,20,0,0,10
184,제주,2024-06-27 8:00,21,1.7,50,0.04,0,10
184,제주,2024-06-27 9:00,22,1.5,70,0.13,0,10
184,제주,2024-06-27 10:00,22.6,2.2,110,0.1,0,10
184,제주,2024-06-27 11:00,23.4,1.7,90,0.18,0,10
184,제주,2024-06-27 12:00,23.7,0.7,110,0.23,0,10
184,제주,2024-06-27 13:00,23.3,1,70,0.1,0,10
184,제주,2024-06-27 14:00,22.9,1.5,360,0.14,0,10
184,제주,2024-06-27 15:00,23,0.9,180,0.22,0,10
184,제주,2024-06-27 16:00,22.9,2.1,110,0.15,0,10
184,제주,2024-06-27 17:00,22.9,3.2,140,0.07,0,10
184,제주,2024-06-27 18:00,22.6,1.5,110,0.02,0,10
184,제주,2024-06-27 19:00,22.5,1.6,160,0.01,0,10
184,제주,2024-06-27 20:00,22.2,3.5,20,0,0,10
184,제주,2024-06-27 21:00,21.2,3.2,50,,,10
184,제주,2024-06-27 22:00,20.5,2.3,90,,,10
184,제주,2024-06-27 23:00,20.5,1.8,90,,,10
184,제주,2024-06-28 0:00,20.4,1.7,90,,,10
184,제주,2024-06-28 1:00,20.3,1.8,90,,,10
184,제주,2024-06-28 2:00,20.4,1.6,90,,,10
184,제주,2024-06-28 3:00,20.5,1.6,160,,,10
184,제주,2024-06-28 4:00,20.7,0.7,90,,,10
184,제주,2024-06-28 5:00,20.9,1.4,140,,,10
184,제주,2024-06-28 6:00,21.2,0.8,160,0,0,10
184,제주,2024-06-28 7:00,21.5,1.2,50,0.13,0,10
184,제주,2024-06-28 8:00,22.5,2,70,0.56,0.1,8
184,제주,2024-06-28 9:00,24.6,2.8,50,1.38,0.5,9
184,제주,2024-06-28 10:00,25,3.5,50,1.61,0.3,9
184,제주,2024-06-28 11:00,24.8,3.9,50,1.43,0.2,10
184,제주,2024-06-28 12:00,26.8,4.2,50,2.21,0.4,8
184,제주,2024-06-28 13:00,26.1,3.9,50,1.92,0.2,9
184,제주,2024-06-28 14:00,27.3,2.1,70,1.68,0.2,9
184,제주,2024-06-28 15:00,27.5,3.1,360,1.48,0.1,8
184,제주,2024-06-28 16:00,26.8,1.8,20,1.62,0.4,9
184,제주,2024-06-28 17:00,26.6,2.5,290,1.05,0,9
184,제주,2024-06-28 18:00,25.8,2.6,290,0.66,0,9
184,제주,2024-06-28 19:00,24.6,1.6,320,0.24,0,10
184,제주,2024-06-28 20:00,23.3,1.2,50,0.01,0,9
184,제주,2024-06-28 21:00,23.2,1.8,50,,,9
184,제주,2024-06-28 22:00,23.3,0.7,20,,,7
184,제주,2024-06-28 23:00,23.3,0.2,0,,,8
184,제주,2024-06-29 0:00,23.4,0.6,50,,,8
184,제주,2024-06-29 1:00,22.9,1.3,50,,,10
184,제주,2024-06-29 2:00,22.9,2.8,70,,,10
184,제주,2024-06-29 3:00,22.8,2.1,50,,,9
184,제주,2024-06-29 4:00,22.6,1.7,160,,,10
184,제주,2024-06-29 5:00,22.9,1.3,70,,,10
184,제주,2024-06-29 6:00,22.7,0.9,90,0,0,10
184,제주,2024-06-29 7:00,22.7,0.9,50,0.01,0,10
184,제주,2024-06-29 8:00,22.9,0.3,0,0.01,0,10
184,제주,2024-06-29 9:00,22.9,1.5,90,0,0,10
184,제주,2024-06-29 10:00,23.5,1.1,70,0.17,0,10
184,제주,2024-06-29 11:00,23.9,2.2,70,0.17,0,10
184,제주,2024-06-29 12:00,24,2.3,70,0.08,0,10
184,제주,2024-06-29 13:00,24.8,1.9,270,0.2,0,10
184,제주,2024-06-29 14:00,24.6,2.6,20,0.2,0,10
184,제주,2024-06-29 15:00,27.4,5.6,230,0.27,0,10
184,제주,2024-06-29 16:00,28.3,8.4,230,0.46,0,10
184,제주,2024-06-29 17:00,28.2,6.9,230,0.47,0,10
184,제주,2024-06-29 18:00,28.1,7.1,230,0.41,0,10
184,제주,2024-06-29 19:00,28.2,7.2,230,0.12,0,10
184,제주,2024-06-29 20:00,28.2,7.8,230,0,0,10
184,제주,2024-06-29 21:00,28.2,8,230,,,10
184,제주,2024-06-29 22:00,28.1,9.1,230,,,10
184,제주,2024-06-29 23:00,27.9,10.3,230,,,10
184,제주,2024-06-30 0:00,27.8,9.5,230,,,10
184,제주,2024-06-30 1:00,27.8,9.5,230,,,10
184,제주,2024-06-30 2:00,27.9,10.5,230,,,9
184,제주,2024-06-30 3:00,27.5,11,230,,,10
184,제주,2024-06-30 4:00,27.7,10.7,230,,,10
184,제주,2024-06-30 5:00,27.8,8.4,230,,,10
184,제주,2024-06-30 6:00,27.5,7.2,230,0,0,10
184,제주,2024-06-30 7:00,27.6,8.1,230,0.04,0,10
184,제주,2024-06-30 8:00,27,9.2,250,0.07,0,10
184,제주,2024-06-30 9:00,26.9,8,250,0.19,0,10
184,제주,2024-06-30 10:00,26.4,7.7,250,0.35,0,10
184,제주,2024-06-30 11:00,26.7,8.3,250,0.36,0,10
184,제주,2024-06-30 12:00,26.9,5.5,250,0.77,0,10
184,제주,2024-06-30 13:00,27.2,5.7,250,1.06,0,10
184,제주,2024-06-30 14:00,27.6,6.6,250,1.33,0,10
184,제주,2024-06-30 15:00,27.1,6.2,250,0.77,0,10
184,제주,2024-06-30 16:00,27.1,5.5,270,0.72,0,10
184,제주,2024-06-30 17:00,27.2,6.3,250,0.67,0,10
184,제주,2024-06-30 18:00,26.8,7.6,250,0.43,0,10
184,제주,2024-06-30 19:00,26.3,5,250,0.09,0,10
184,제주,2024-06-30 20:00,26.2,4.9,270,0,0,10
184,제주,2024-06-30 21:00,26,6.1,250,,,9
184,제주,2024-06-30 22:00,25.2,5.5,270,,,10
184,제주,2024-06-30 23:00,25.1,3.6,270,,,10
184,제주,2024-07-01 0:00,25.5,5,250,,,10
184,제주,2024-07-01 1:00,25.3,2.6,270,,,10
184,제주,2024-07-01 2:00,25.1,2.7,270,,,10
184,제주,2024-07-01 3:00,24.7,3.5,250,,,10
184,제주,2024-07-01 4:00,25,3.3,290,,,10
184,제주,2024-07-01 5:00,24.7,3.8,290,,,8
184,제주,2024-07-01 6:00,24.7,3.9,290,0,0,8
184,제주,2024-07-01 7:00,25.3,3.1,320,0.42,0.7,7
184,제주,2024-07-01 8:00,26.1,4,290,0.95,0.7,8
184,제주,2024-07-01 9:00,26.4,2.8,320,1.01,0.2,8
184,제주,2024-07-01 10:00,26.4,3.2,320,0.76,0,10
184,제주,2024-07-01 11:00,26.3,3.4,320,1.1,0,8
184,제주,2024-07-01 12:00,27.7,3,360,1.95,0.4,6
184,제주,2024-07-01 13:00,27.3,2.2,340,2.35,0.5,10
184,제주,2024-07-01 14:00,26.8,2.2,20,0.81,0,10
184,제주,2024-07-01 15:00,26.3,1.8,20,0.84,0,10
184,제주,2024-07-01 16:00,25.7,2.6,50,0.4,0,10
184,제주,2024-07-01 17:00,26,2,50,0.27,0,10
184,제주,2024-07-01 18:00,25.7,1.2,50,0.22,0,10
184,제주,2024-07-01 19:00,25.4,1.8,50,0.06,0,10
184,제주,2024-07-01 20:00,25.2,0.4,0,0,0,10
184,제주,2024-07-01 21:00,25.1,0.1,0,,,10
184,제주,2024-07-01 22:00,24.6,0.6,320,,,10
184,제주,2024-07-01 23:00,24.8,0.2,0,,,8
184,제주,2024-07-02 0:00,24.5,0.3,0,,,9
184,제주,2024-07-02 1:00,24.3,1.4,50,,,8
184,제주,2024-07-02 2:00,24,0.6,230,,,9
184,제주,2024-07-02 3:00,24.3,0.9,110,,,7
184,제주,2024-07-02 4:00,26.4,3.2,200,,,9
184,제주,2024-07-02 5:00,27.5,4.8,230,,,9
184,제주,2024-07-02 6:00,28.1,7.1,230,0.01,0,8
184,제주,2024-07-02 7:00,28.8,5.7,230,0.08,0,5
184,제주,2024-07-02 8:00,29.3,6.7,230,0.5,0.3,5
184,제주,2024-07-02 9:00,30.2,7.1,230,1.08,0.1,5
184,제주,2024-07-02 10:00,31.3,6.2,230,2.5,0.9,4
184,제주,2024-07-02 11:00,32.1,8.4,230,3.06,1,4
184,제주,2024-07-02 12:00,32.4,9.2,230,3.04,1,4
184,제주,2024-07-02 13:00,32.7,10.6,230,3.47,1,3
184,제주,2024-07-02 14:00,33,9.6,230,3.51,1,5
184,제주,2024-07-02 15:00,32.4,9.9,200,2.75,1,6
184,제주,2024-07-02 16:00,32.2,9.6,200,2.41,1,8
184,제주,2024-07-02 17:00,32,10.8,230,1.63,0.9,8
184,제주,2024-07-02 18:00,31.4,9.3,230,0.84,0.3,8
184,제주,2024-07-02 19:00,30.8,10,230,0.33,0,7
184,제주,2024-07-02 20:00,30.2,10.1,230,0.02,0,8
184,제주,2024-07-02 21:00,29.8,9.2,230,,,7
184,제주,2024-07-02 22:00,29.7,10.6,230,,,7
184,제주,2024-07-02 23:00,29.5,9.7,230,,,7
184,제주,2024-07-03 0:00,29.3,8.4,230,,,7
184,제주,2024-07-03 1:00,28.8,9.1,230,,,8
184,제주,2024-07-03 2:00,28.7,7.4,230,,,8
184,제주,2024-07-03 3:00,28.5,8.1,230,,,10
184,제주,2024-07-03 4:00,28,8.1,250,,,8
184,제주,2024-07-03 5:00,27.9,7.7,250,,,6
184,제주,2024-07-03 6:00,27.7,6.8,270,0.01,0,6
184,제주,2024-07-03 7:00,28,4.5,250,0.26,0.4,6
184,제주,2024-07-03 8:00,29.1,3.5,250,0.71,0.7,7
184,제주,2024-07-03 9:00,30.1,2.5,290,0.98,0.2,5
184,제주,2024-07-03 10:00,29.8,4.6,270,1.16,0.2,7
184,제주,2024-07-03 11:00,30.1,6.8,290,1.93,0.3,7
184,제주,2024-07-03 12:00,30.7,6.8,270,2.16,0.3,8
184,제주,2024-07-03 13:00,31.4,6.7,290,2.94,0.6,7
184,제주,2024-07-03 14:00,31.5,7.5,270,3.36,1,2
184,제주,2024-07-03 15:00,31.3,6.3,290,3.08,1,1
184,제주,2024-07-03 16:00,31.8,4.7,290,2.6,1,0
184,제주,2024-07-03 17:00,31.2,4.9,290,1.99,1,0
184,제주,2024-07-03 18:00,30.9,4,290,1.26,1,0
184,제주,2024-07-03 19:00,30,3.6,290,0.56,1,0
184,제주,2024-07-03 20:00,28.1,2,270,0.06,0.5,0
184,제주,2024-07-03 21:00,27.5,0.6,20,,,8
184,제주,2024-07-03 22:00,26.8,2.2,50,,,0
184,제주,2024-07-03 23:00,26.1,1.6,50,,,0
184,제주,2024-07-04 0:00,26,1.4,360,,,1
184,제주,2024-07-04 1:00,25.5,1.7,20,,,0
184,제주,2024-07-04 2:00,25.2,1.4,50,,,0
184,제주,2024-07-04 3:00,25.1,0.8,70,,,0
184,제주,2024-07-04 4:00,24.8,2.3,50,,,6
184,제주,2024-07-04 5:00,24.7,1.3,50,,,4
184,제주,2024-07-04 6:00,24.5,1,50,0,0,10
184,제주,2024-07-04 7:00,24.6,2.2,50,0.16,0,4
184,제주,2024-07-04 8:00,26.3,1.6,50,0.97,0.9,0
184,제주,2024-07-04 9:00,28.5,2.9,50,1.69,1,0
184,제주,2024-07-04 10:00,28.5,3.6,50,2.37,1,0
184,제주,2024-07-04 11:00,28.2,3.5,50,2.88,1,0
184,제주,2024-07-04 12:00,29.1,3.7,50,3.24,1,0
184,제주,2024-07-04 13:00,29.2,3.6,50,3.38,1,1
184,제주,2024-07-04 14:00,29.9,4.4,50,3.32,1,1
184,제주,2024-07-04 15:00,29.6,3.9,50,3.03,1,1
184,제주,2024-07-04 16:00,29.4,4.4,50,2.56,1,0
184,제주,2024-07-04 17:00,29.5,4.3,50,1.95,1,0
184,제주,2024-07-04 18:00,28.8,4.7,50,1.25,1,0
184,제주,2024-07-04 19:00,27.7,3.9,70,0.54,1,0
184,제주,2024-07-04 20:00,27.3,2.8,50,0.05,0.6,0
184,제주,2024-07-04 21:00,26,2.3,50,,,0
184,제주,2024-07-04 22:00,26,1.2,110,,,0
184,제주,2024-07-04 23:00,26.3,3.2,50,,,0
184,제주,2024-07-05 0:00,26.1,2.1,70,,,0
184,제주,2024-07-05 1:00,25.6,2.9,290,,,0
184,제주,2024-07-05 2:00,27.8,6.1,250,,,0
184,제주,2024-07-05 3:00,27.2,7.1,270,,,3
184,제주,2024-07-05 4:00,28.1,5.8,230,,,0
184,제주,2024-07-05 5:00,28.5,2.9,270,,,4
184,제주,2024-07-05 6:00,26.3,3.7,200,0,0,9
184,제주,2024-07-05 7:00,26.4,2.8,250,0.03,0,6
184,제주,2024-07-05 8:00,26.8,3.6,250,0.56,0.2,8
184,제주,2024-07-05 9:00,28.4,3.4,320,1.1,0.4,9
184,제주,2024-07-05 10:00,28.9,2.8,270,1.55,0.3,9
184,제주,2024-07-05 11:00,30.2,3.9,320,2.18,0.4,8
184,제주,2024-07-05 12:00,30.3,5.1,270,2.47,0.4,6
184,제주,2024-07-05 13:00,31.7,4.4,320,2.97,0.8,1
184,제주,2024-07-05 14:00,32.2,4,290,3.29,1,0
184,제주,2024-07-05 15:00,33.3,3.9,290,3,1,0
184,제주,2024-07-05 16:00,33.5,3.7,320,2.54,1,0
184,제주,2024-07-05 17:00,32.4,3.9,290,1.92,1,0
184,제주,2024-07-05 18:00,31.5,2.3,340,1.25,1,0
184,제주,2024-07-05 19:00,28.4,3.7,50,0.49,0.9,0
184,제주,2024-07-05 20:00,27.1,3.6,50,0.04,0.4,0
184,제주,2024-07-05 21:00,27.1,2.2,50,,,0
184,제주,2024-07-05 22:00,26.5,3.3,50,,,0
184,제주,2024-07-05 23:00,26.1,3.1,50,,,0
184,제주,2024-07-06 0:00,25.8,1.7,70,,,7
184,제주,2024-07-06 1:00,25.7,1.1,70,,,0
184,제주,2024-07-06 2:00,25.8,1.4,110,,,0
184,제주,2024-07-06 3:00,25.6,0.9,50,,,3
184,제주,2024-07-06 4:00,25.4,1,50,,,0
184,제주,2024-07-06 5:00,28.1,4.6,230,,,5
184,제주,2024-07-06 6:00,28.9,5.8,250,0.02,0,5
184,제주,2024-07-06 7:00,29.1,1.9,180,0.4,1,7
184,제주,2024-07-06 8:00,28.8,3.2,70,0.86,0.7,8
184,제주,2024-07-06 9:00,30,2.3,70,1.41,0.9,8
184,제주,2024-07-06 10:00,32.6,4.8,230,2.1,1,8
184,제주,2024-07-06 11:00,33,8.6,230,2.58,1,7
184,제주,2024-07-06 12:00,34.2,8.2,230,3.4,1,7
184,제주,2024-07-06 13:00,34.6,7,230,3.08,1,6
184,제주,2024-07-06 14:00,34.2,8.2,250,3.24,1,7
184,제주,2024-07-06 15:00,33.8,8.1,230,2.77,1,7
184,제주,2024-07-06 16:00,33.1,7.5,230,2.09,1,7
184,제주,2024-07-06 17:00,32.3,8.4,230,1.31,0.8,7
184,제주,2024-07-06 18:00,32,7.4,230,0.72,0.5,7
184,제주,2024-07-06 19:00,31.6,6,250,0.26,0.3,5
184,제주,2024-07-06 20:00,30.8,3.1,230,0,0,6
184,제주,2024-07-06 21:00,30.2,8,250,,,8
184,제주,2024-07-06 22:00,29.7,6.8,230,,,10
184,제주,2024-07-06 23:00,29.6,6.4,230,,,10
184,제주,2024-07-07 0:00,29.7,6.9,200,,,9
184,제주,2024-07-07 1:00,29.7,5.4,230,,,8
184,제주,2024-07-07 2:00,29.3,5.8,230,,,8
184,제주,2024-07-07 3:00,29.1,4.9,230,,,7
184,제주,2024-07-07 4:00,29.3,6.7,230,,,8
184,제주,2024-07-07 5:00,29.2,5.9,250,,,9
184,제주,2024-07-07 6:00,29.2,6.3,230,0,0,8
184,제주,2024-07-07 7:00,29.6,8.6,230,0.31,0.5,9
184,제주,2024-07-07 8:00,30.1,6.8,230,0.48,0.2,8
184,제주,2024-07-07 9:00,30.6,8.6,230,0.74,0.1,10
184,제주,2024-07-07 10:00,31.5,7.6,230,1.3,0,10
184,제주,2024-07-07 11:00,31.5,8.5,230,1.57,0.1,10
184,제주,2024-07-07 12:00,34,5.9,250,2.56,0.6,8
184,제주,2024-07-07 13:00,34.1,5.6,250,2,0.1,8
184,제주,2024-07-07 14:00,33.4,6.6,250,2.1,0.1,8
184,제주,2024-07-07 15:00,33.9,4.9,250,1.91,0.1,8
184,제주,2024-07-07 16:00,34.1,4.8,250,1.69,0.4,8
184,제주,2024-07-07 17:00,32.7,5.5,270,1.29,0.6,8
184,제주,2024-07-07 18:00,31.8,1.4,70,0.66,0.1,7
184,제주,2024-07-07 19:00,31.2,3,140,0.47,0.5,6
184,제주,2024-07-07 20:00,29.4,4,360,0.01,0,7
184,제주,2024-07-07 21:00,28.9,2.3,140,,,7
184,제주,2024-07-07 22:00,28.2,3.2,50,,,6
184,제주,2024-07-07 23:00,27.8,1.5,180,,,6
184,제주,2024-07-08 0:00,27.8,0.7,160,,,5
184,제주,2024-07-08 1:00,28.1,2.4,160,,,6
184,제주,2024-07-08 2:00,29.2,4.8,230,,,9
184,제주,2024-07-08 3:00,29.6,6.5,230,,,7
184,제주,2024-07-08 4:00,29.7,6.9,230,,,6
184,제주,2024-07-08 5:00,30.1,6.4,230,,,7
184,제주,2024-07-08 6:00,29.8,6.9,230,0,0,8
184,제주,2024-07-08 7:00,30.2,8.3,230,0.35,0.6,6
184,제주,2024-07-08 8:00,31,7.7,230,1.02,0.9,7
184,제주,2024-07-08 9:00,31.8,8,230,1.42,0.8,8
184,제주,2024-07-08 10:00,32.5,7.4,230,2.06,0.8,7
184,제주,2024-07-08 11:00,34.3,5.9,250,2.05,0.7,6
184,제주,2024-07-08 12:00,33.9,6.3,230,2.55,0.8,9
184,제주,2024-07-08 13:00,33.7,6.8,250,2.66,0.9,8
184,제주,2024-07-08 14:00,34.2,7.3,270,3.43,1,5
184,제주,2024-07-08 15:00,34.7,6.9,270,2.54,1,8
184,제주,2024-07-08 16:00,33.1,6.6,250,2.09,1,7
184,제주,2024-07-08 17:00,32.4,4.4,250,0.65,0.1,8
184,제주,2024-07-08 18:00,31.7,5,270,0.49,0,9
184,제주,2024-07-08 19:00,30.6,5.3,250,0.14,0,9
184,제주,2024-07-08 20:00,30.1,3.5,270,0.01,0,9
184,제주,2024-07-08 21:00,29.7,1.7,180,,,9
184,제주,2024-07-08 22:00,29.2,0.7,70,,,10
184,제주,2024-07-08 23:00,29.5,3.8,230,,,10
184,제주,2024-07-09 0:00,29.3,4.7,250,,,9
184,제주,2024-07-09 1:00,29.3,5.5,250,,,10
184,제주,2024-07-09 2:00,29.1,5.8,270,,,8
184,제주,2024-07-09 3:00,28.8,4.2,270,,,9
184,제주,2024-07-09 4:00,28.9,5.5,230,,,9
184,제주,2024-07-09 5:00,28.8,5,250,,,9
184,제주,2024-07-09 6:00,28.8,4.5,250,0,0,8
184,제주,2024-07-09 7:00,29.3,5.8,230,0.09,0,9
184,제주,2024-07-09 8:00,30.1,6.2,230,0.38,0,7
184,제주,2024-07-09 9:00,32.1,7.1,230,1.46,0.6,8
184,제주,2024-07-09 10:00,31.9,7.5,230,1.29,0.4,7
184,제주,2024-07-09 11:00,33.3,8.4,250,2.95,1,8
184,제주,2024-07-09 12:00,33.7,7.4,230,3,0.9,8
184,제주,2024-07-09 13:00,33.8,7.6,250,2.73,0.8,7
184,제주,2024-07-09 14:00,32.8,7.3,230,2.55,0.6,8
184,제주,2024-07-09 15:00,32.8,8.2,230,2.14,0.5,8
184,제주,2024-07-09 16:00,32.6,6.1,200,1.78,0.6,8
184,제주,2024-07-09 17:00,32.9,3.6,230,1.01,0.2,8
184,제주,2024-07-09 18:00,31.9,4.5,230,0.45,0,8
184,제주,2024-07-09 19:00,30.4,1.7,20,0.17,0,9
